batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-05-08 05:20:00,26,58.43,22.72,21.58,636.4,537.96,229.78,0.34,0.66,6.32,Head Formation,6
Batch_001,2025-05-08 05:25:00,26,56.16,23.31,20.08,635.9,759.54,244.65,0.08,0.75,6.06,Head Formation,6
Batch_001,2025-05-08 05:30:00,26,56.96,25.35,24.09,622.84,680.14,232.75,0.83,0.53,6.65,Head Formation,6
Batch_001,2025-05-08 05:35:00,26,58.95,22.29,20.44,624.6,876.78,218.16,0.61,0.68,5.53,Head Formation,6
Batch_001,2025-05-08 05:40:00,26,57.87,22.71,20.66,634.88,652.41,167.19,0.11,0.24,5.75,Head Formation,6
Batch_001,2025-05-08 05:45:00,26,62.78,25.24,23.44,627.8,522.05,143.63,0.2,0.33,6.88,Head Formation,6
Batch_001,2025-05-08 05:50:00,26,60.3,25.45,20.21,620.75,885.39,215.5,0.24,0.42,6.87,Head Formation,6
Batch_001,2025-05-08 05:55:00,26,58.14,23.53,24.45,631.26,641.01,228.44,0.36,0.69,5.78,Head Formation,6
Batch_001,2025-05-08 06:00:00,26,58.88,26.81,26.44,628.12,18117.54,659.57,0.27,0.88,6.58,Head Formation,6
Batch_001,2025-05-08 06:05:00,26,58.03,28.96,23.69,643.11,18873.58,666.48,0.62,0.4,5.53,Head Formation,6
Batch_001,2025-05-08 06:10:00,26,59.57,27.28,26.77,629.94,18883.57,518.4,0.17,0.39,6.57,Head Formation,6
Batch_001,2025-05-08 06:15:00,26,58.77,27.88,25.42,630.08,16895.03,603.31,0.15,0.35,5.82,Head Formation,6
Batch_001,2025-05-08 06:20:00,26,63.18,30.25,27.51,629.47,16916.26,534.7,0.61,0.5,6.77,Head Formation,6
Batch_001,2025-05-08 06:25:00,26,56.22,27.15,26.92,626.63,20046.94,611.01,0.4,0.18,6.07,Head Formation,6
Batch_001,2025-05-08 06:30:00,26,60.19,32.24,26.76,634.87,17681.07,551.21,0.85,0.29,6.52,Head Formation,6
Batch_001,2025-05-08 06:35:00,26,57.38,31.39,25.59,632.77,16632.91,561.45,0.15,0.59,6.86,Head Formation,6
Batch_001,2025-05-08 06:40:00,26,61.62,30.5,24.74,620.59,17050.28,635.24,0.89,0.14,6.16,Head Formation,6
Batch_001,2025-05-08 06:45:00,26,59.06,29.53,27.05,635.02,15414.32,677.51,0.37,0.79,6.54,Head Formation,6
Batch_001,2025-05-08 06:50:00,26,57.06,27.2,26.07,625.1,15477.71,566.2,0.33,0.65,5.78,Head Formation,6
Batch_001,2025-05-08 06:55:00,26,61.35,28.5,28.2,618.05,18182.76,644.29,0.45,0.82,5.47,Head Formation,6
Batch_001,2025-05-08 07:00:00,26,60.38,31.08,24.84,637.95,19038.18,513.01,0.86,0.43,7.0,Head Formation,6
Batch_001,2025-05-08 07:05:00,26,59.85,30.52,24.73,630.51,16899.18,572.36,0.85,0.54,6.18,Head Formation,6
Batch_001,2025-05-08 07:10:00,26,59.39,29.46,24.83,630.11,15108.68,642.0,0.23,0.86,6.69,Head Formation,6
Batch_001,2025-05-08 07:15:00,26,57.32,30.04,26.14,630.47,19303.5,608.88,0.27,0.37,6.5,Head Formation,6
Batch_001,2025-05-08 07:20:00,26,59.8,28.89,26.51,628.2,16737.22,692.68,0.16,0.62,6.1,Head Formation,6
Batch_001,2025-05-08 07:25:00,26,62.91,26.91,25.37,628.92,15524.41,511.49,0.39,0.44,5.7,Head Formation,6
Batch_001,2025-05-08 07:30:00,26,55.43,29.05,24.29,624.82,18045.01,533.18,0.6,0.67,6.15,Head Formation,6
Batch_001,2025-05-08 07:35:00,26,59.51,29.83,27.52,635.15,19470.75,626.5,0.85,0.9,5.72,Head Formation,6
Batch_001,2025-05-08 07:40:00,26,56.16,27.85,26.57,634.3,14900.67,566.54,0.39,0.8,5.84,Head Formation,6
Batch_001,2025-05-08 07:45:00,26,59.89,29.52,25.74,622.21,16547.58,605.57,0.37,0.47,6.15,Head Formation,6
Batch_001,2025-05-08 07:50:00,26,56.42,30.9,25.51,629.74,15379.05,691.49,0.82,0.83,6.78,Head Formation,6
Batch_001,2025-05-08 07:55:00,26,60.14,26.24,24.02,627.76,18366.57,607.55,0.15,0.36,6.76,Head Formation,6
Batch_001,2025-05-08 08:00:00,26,58.73,30.97,25.4,639.73,15399.73,718.01,0.73,0.91,6.49,Head Formation,6
Batch_001,2025-05-08 08:05:00,26,57.07,30.73,25.42,630.47,17458.53,531.26,0.73,0.42,6.25,Head Formation,6
Batch_001,2025-05-08 08:10:00,26,59.38,30.41,25.76,634.94,15399.65,570.54,0.56,0.2,5.94,Head Formation,6
Batch_001,2025-05-08 08:15:00,26,59.68,27.98,25.0,628.04,18766.99,644.7,0.2,0.3,5.95,Head Formation,6
Batch_001,2025-05-08 08:20:00,26,60.21,25.74,24.51,638.97,15431.13,612.95,0.47,0.87,5.71,Head Formation,6
Batch_001,2025-05-08 08:25:00,26,63.21,29.9,27.77,636.89,16429.88,615.91,0.33,0.29,6.85,Head Formation,6
Batch_001,2025-05-08 08:30:00,26,57.42,27.99,26.05,635.24,18966.35,521.39,0.81,0.47,5.88,Head Formation,6
Batch_001,2025-05-08 08:35:00,26,61.44,30.52,27.72,624.65,19653.83,605.82,0.76,0.51,6.28,Head Formation,6
Batch_001,2025-05-08 08:40:00,26,58.86,30.81,27.82,618.63,19019.95,715.19,2.18,0.51,5.59,Head Formation,6
Batch_001,2025-05-08 08:45:00,26,59.42,30.9,25.71,633.37,17359.94,661.3,0.58,0.45,6.64,Head Formation,6
Batch_001,2025-05-08 08:50:00,26,59.97,31.32,27.42,635.46,15411.81,679.51,0.62,0.63,5.81,Head Formation,6
Batch_001,2025-05-08 08:55:00,26,55.98,28.85,27.75,625.47,14815.48,586.49,0.72,0.42,6.36,Head Formation,6
Batch_001,2025-05-08 09:00:00,26,55.13,28.04,25.94,625.57,17285.24,652.99,0.27,0.8,5.68,Head Formation,6
Batch_001,2025-05-08 09:05:00,26,59.62,31.42,24.93,633.93,16767.81,521.29,0.4,0.64,6.78,Head Formation,6
Batch_001,2025-05-08 09:10:00,26,59.36,27.41,26.52,628.81,16173.85,528.0,0.28,0.53,6.38,Head Formation,6
Batch_001,2025-05-08 09:15:00,26,57.91,29.24,26.08,636.23,20627.18,491.37,0.91,0.91,5.4,Head Formation,6
Batch_001,2025-05-08 09:20:00,26,59.55,25.85,26.76,625.32,16198.72,599.93,0.6,0.51,6.49,Head Formation,6
Batch_001,2025-05-08 09:25:00,26,57.2,31.0,24.83,630.76,16492.77,583.66,0.27,0.23,6.86,Head Formation,6
Batch_001,2025-05-08 09:30:00,26,59.38,26.95,25.37,627.58,17816.94,516.58,0.62,0.2,5.86,Head Formation,6
Batch_001,2025-05-08 09:35:00,26,57.03,31.21,26.8,632.16,19018.88,708.17,0.14,0.33,5.8,Head Formation,6
Batch_001,2025-05-08 09:40:00,26,59.7,29.99,27.53,626.32,16123.03,599.81,0.69,0.39,5.63,Head Formation,6
Batch_001,2025-05-08 09:45:00,26,58.13,27.26,25.48,627.8,16615.83,589.75,0.41,0.62,6.29,Head Formation,6
Batch_001,2025-05-08 09:50:00,26,57.69,30.64,24.75,629.93,14941.59,557.77,0.87,0.27,5.85,Head Formation,6
Batch_001,2025-05-08 09:55:00,26,59.77,29.32,27.11,638.75,16878.56,636.39,0.54,0.41,6.31,Head Formation,6
Batch_001,2025-05-08 10:00:00,26,57.32,30.44,23.95,625.63,18712.3,703.84,0.26,0.17,6.65,Head Formation,6
Batch_001,2025-05-08 10:05:00,26,57.69,26.7,24.73,634.89,17898.22,529.33,0.47,0.68,6.74,Head Formation,6
Batch_001,2025-05-08 10:10:00,26,57.91,29.74,24.37,627.83,15007.21,561.76,0.25,0.53,5.66,Head Formation,6
Batch_001,2025-05-08 10:15:00,26,57.36,26.99,27.93,629.37,15306.99,621.39,0.42,0.84,6.1,Head Formation,6
Batch_001,2025-05-08 10:20:00,26,58.9,28.97,26.06,630.81,20049.52,686.72,0.55,0.76,6.06,Head Formation,6
Batch_001,2025-05-08 10:25:00,26,60.84,27.37,27.26,622.62,17417.99,519.2,0.58,0.34,6.35,Head Formation,6
Batch_001,2025-05-08 10:30:00,26,63.2,27.63,25.92,623.36,16427.05,602.56,0.6,0.38,6.19,Head Formation,6
Batch_001,2025-05-08 10:35:00,26,57.5,31.41,25.17,619.33,17228.15,685.03,0.24,0.72,5.66,Head Formation,6
Batch_001,2025-05-08 10:40:00,26,59.45,31.16,25.61,634.71,19468.95,542.44,0.77,0.76,6.12,Head Formation,6
Batch_001,2025-05-08 10:45:00,26,59.1,31.86,24.07,643.96,16750.88,653.95,0.43,0.37,6.33,Head Formation,6
Batch_001,2025-05-08 10:50:00,26,58.77,29.54,24.69,635.43,18323.83,647.23,0.09,0.56,6.08,Head Formation,6
Batch_001,2025-05-08 10:55:00,26,57.28,27.73,26.18,627.75,18260.78,469.74,0.62,0.65,5.8,Head Formation,6
Batch_001,2025-05-08 11:00:00,26,62.71,25.64,26.58,622.4,17932.78,696.42,0.11,0.61,6.86,Head Formation,6
Batch_001,2025-05-08 11:05:00,26,59.63,26.47,27.17,628.23,17786.96,568.17,0.27,0.31,5.63,Head Formation,6
Batch_001,2025-05-08 11:10:00,26,59.3,29.81,25.3,630.71,14896.08,572.39,0.45,0.56,6.72,Head Formation,6
Batch_001,2025-05-08 11:15:00,26,57.04,27.95,27.67,627.8,18247.67,686.31,0.51,0.42,5.6,Head Formation,6
Batch_001,2025-05-08 11:20:00,26,62.09,29.06,24.89,633.16,17033.18,569.91,0.39,0.59,6.4,Head Formation,6
Batch_001,2025-05-08 11:25:00,26,56.27,25.82,25.83,631.31,15258.69,577.53,0.86,0.27,5.96,Head Formation,6
Batch_001,2025-05-08 11:30:00,26,56.87,31.71,26.46,628.32,15981.64,652.12,0.1,0.83,5.79,Head Formation,6
Batch_001,2025-05-08 11:35:00,26,64.45,29.79,23.49,623.05,18048.64,645.74,0.48,0.2,6.9,Head Formation,6
Batch_001,2025-05-08 11:40:00,26,58.03,26.3,25.1,631.22,16299.95,643.22,0.62,0.88,5.75,Head Formation,6
Batch_001,2025-05-08 11:45:00,26,61.68,27.97,24.39,631.04,17811.08,660.71,0.18,0.18,6.63,Head Formation,6
Batch_001,2025-05-08 11:50:00,26,57.25,25.69,23.8,622.44,17858.53,556.82,0.76,0.61,6.19,Head Formation,6
Batch_001,2025-05-08 11:55:00,26,59.0,28.09,27.37,630.6,16040.61,615.78,0.31,0.25,5.63,Head Formation,6
Batch_001,2025-05-08 12:00:00,26,53.67,34.76,32.29,617.27,11315.68,313.91,0.5,0.53,6.58,Head Formation,6
Batch_001,2025-05-08 12:05:00,26,51.36,36.43,31.99,628.66,11890.03,443.28,0.55,0.23,5.88,Head Formation,6
Batch_001,2025-05-08 12:10:00,26,43.77,35.48,33.68,625.62,13104.57,396.25,0.24,0.78,5.76,Head Formation,6
Batch_001,2025-05-08 12:15:00,26,39.13,35.67,32.98,628.49,12611.8,318.02,0.23,0.89,6.05,Head Formation,6
Batch_001,2025-05-08 12:20:00,26,51.73,35.7,33.45,638.53,13699.26,463.28,0.77,0.38,5.99,Head Formation,6
Batch_001,2025-05-08 12:25:00,26,54.55,36.08,33.71,631.87,10674.43,425.04,0.45,0.45,6.69,Head Formation,6
Batch_001,2025-05-08 12:30:00,26,43.48,35.23,31.88,624.43,13459.91,419.43,0.23,0.36,6.49,Head Formation,6
Batch_001,2025-05-08 12:35:00,26,53.41,34.65,32.28,628.54,12137.09,418.78,0.49,0.25,6.27,Head Formation,6
Batch_001,2025-05-08 12:40:00,26,47.32,37.05,32.04,620.02,12720.03,362.08,0.29,0.8,5.83,Head Formation,6
Batch_001,2025-05-08 12:45:00,26,44.57,35.95,33.51,628.24,10894.82,371.43,0.58,0.87,6.21,Head Formation,6
Batch_001,2025-05-08 12:50:00,26,47.21,34.68,33.86,630.08,11904.6,467.01,0.16,0.41,5.56,Head Formation,6
Batch_001,2025-05-08 12:55:00,26,50.95,34.62,32.0,630.1,10700.84,512.82,0.21,0.37,5.69,Head Formation,6
Batch_001,2025-05-08 13:00:00,26,51.41,35.56,32.5,619.87,7021.07,292.93,0.25,0.1,6.58,Head Formation,6
Batch_001,2025-05-08 13:05:00,26,44.46,34.4,32.15,625.01,6336.89,292.12,0.22,0.64,6.27,Head Formation,6
Batch_001,2025-05-08 13:10:00,26,47.61,35.64,33.3,626.51,6490.25,233.06,0.65,0.32,6.76,Head Formation,6
Batch_001,2025-05-08 13:15:00,26,49.22,35.18,32.26,632.85,7574.02,317.52,0.33,0.57,5.73,Head Formation,6
Batch_001,2025-05-08 13:20:00,26,50.94,36.13,33.76,634.63,7722.02,307.41,0.86,0.09,6.21,Head Formation,6
Batch_001,2025-05-08 13:25:00,26,52.58,36.36,32.23,630.45,7721.16,336.09,0.69,0.57,5.82,Head Formation,6
Batch_001,2025-05-08 13:30:00,26,47.61,35.01,32.95,635.71,8245.11,352.82,0.67,0.82,6.04,Head Formation,6
Batch_001,2025-05-08 13:35:00,26,43.67,35.72,33.65,621.58,6342.65,264.52,0.67,0.37,6.85,Head Formation,6
Batch_001,2025-05-08 13:40:00,26,50.17,37.7,33.47,634.45,5326.92,249.55,0.71,0.85,6.67,Head Formation,6
Batch_001,2025-05-08 13:45:00,26,47.48,36.17,34.09,635.01,6985.0,269.56,0.31,0.15,5.81,Head Formation,6
Batch_001,2025-05-08 13:50:00,26,53.63,35.38,34.27,623.93,6804.39,334.12,0.49,0.72,5.51,Head Formation,6
Batch_001,2025-05-08 13:55:00,26,49.51,36.11,32.83,637.92,7118.09,391.23,0.36,0.25,6.79,Head Formation,6
Batch_001,2025-05-08 14:00:00,26,53.16,37.84,32.42,638.12,6943.84,279.07,0.58,0.52,5.65,Head Formation,6
Batch_001,2025-05-08 14:05:00,26,56.5,37.54,32.57,624.7,6185.45,245.98,0.69,0.82,5.66,Head Formation,6
Batch_001,2025-05-08 14:10:00,26,52.48,37.1,32.98,629.17,6070.92,324.06,0.68,0.87,6.45,Head Formation,6
Batch_001,2025-05-08 14:15:00,26,48.75,37.4,33.45,629.31,6226.25,386.46,0.67,0.5,5.89,Head Formation,6
Batch_001,2025-05-08 14:20:00,26,51.26,38.03,32.89,625.96,5548.93,370.04,0.87,0.12,5.67,Head Formation,6
Batch_001,2025-05-08 14:25:00,26,52.72,37.46,33.76,629.61,6347.93,370.21,0.34,0.13,6.47,Head Formation,6
Batch_001,2025-05-08 14:30:00,26,52.21,37.03,33.21,636.59,7250.35,309.32,0.53,0.49,5.99,Head Formation,6
Batch_001,2025-05-08 14:35:00,26,50.76,37.58,33.41,620.13,6114.01,276.23,0.84,0.22,6.19,Head Formation,6
Batch_001,2025-05-08 14:40:00,26,46.46,37.52,32.53,618.47,6758.35,204.91,0.76,0.82,6.59,Head Formation,6
Batch_001,2025-05-08 14:45:00,26,47.1,37.57,32.42,631.83,6902.83,298.34,0.15,0.87,6.42,Head Formation,6
Batch_001,2025-05-08 14:50:00,26,53.65,37.93,32.77,628.9,7963.06,283.82,0.13,0.52,5.81,Head Formation,6
Batch_001,2025-05-08 14:55:00,26,42.6,37.49,32.91,627.67,8103.67,228.0,0.66,0.3,6.15,Head Formation,6
Batch_001,2025-05-08 15:00:00,26,49.54,37.99,33.43,638.86,7456.9,209.37,0.83,0.63,6.93,Head Formation,6
Batch_001,2025-05-08 15:05:00,26,43.77,37.64,32.92,625.79,6184.34,330.98,0.44,0.85,6.94,Head Formation,6
Batch_001,2025-05-08 15:10:00,26,44.94,37.8,32.76,629.76,6887.03,348.36,0.39,0.74,6.07,Head Formation,6
Batch_001,2025-05-08 15:15:00,26,45.19,37.5,33.74,625.77,5068.75,335.06,0.49,0.43,6.91,Head Formation,6
Batch_001,2025-05-08 15:20:00,26,49.25,37.68,32.54,620.18,6164.53,333.4,0.74,0.75,6.95,Head Formation,6
Batch_001,2025-05-08 15:25:00,26,48.8,36.84,33.78,625.97,7418.91,265.43,0.89,0.87,5.79,Head Formation,6
Batch_001,2025-05-08 15:30:00,26,49.77,38.36,33.05,626.18,5656.24,235.67,0.38,0.34,6.86,Head Formation,6
Batch_001,2025-05-08 15:35:00,26,50.93,37.91,32.79,631.08,5984.55,375.39,0.65,0.83,6.95,Head Formation,6
Batch_001,2025-05-08 15:40:00,26,48.75,36.58,32.97,624.27,6732.82,218.2,0.15,0.42,5.95,Head Formation,6
Batch_001,2025-05-08 15:45:00,26,48.01,37.0,32.89,620.75,5214.22,340.07,0.5,0.19,5.9,Head Formation,6
Batch_001,2025-05-08 15:50:00,26,48.18,37.23,32.85,630.03,5384.06,347.59,0.12,0.77,7.0,Head Formation,6
Batch_001,2025-05-08 15:55:00,26,57.39,36.87,32.28,635.62,6219.52,199.06,0.58,0.51,5.55,Head Formation,6
Batch_001,2025-05-08 16:00:00,26,68.35,31.71,26.67,633.83,7961.28,335.79,0.25,0.3,6.06,Head Formation,6
Batch_001,2025-05-08 16:05:00,26,68.41,31.63,26.05,633.13,5208.34,197.0,0.21,0.17,6.89,Head Formation,6
Batch_001,2025-05-08 16:10:00,26,66.97,32.86,29.44,632.32,6447.62,338.4,0.82,0.54,6.08,Head Formation,6
Batch_001,2025-05-08 16:15:00,26,68.96,32.1,27.07,630.19,5241.61,282.98,0.54,0.87,5.75,Head Formation,6
Batch_001,2025-05-08 16:20:00,26,59.66,30.75,28.84,630.49,7390.47,219.73,0.24,0.72,6.04,Head Formation,6
Batch_001,2025-05-08 16:25:00,26,70.01,32.53,26.55,626.46,4746.55,219.88,0.44,0.15,5.48,Head Formation,6
Batch_001,2025-05-08 16:30:00,26,65.83,31.38,29.21,624.34,7001.32,236.73,0.26,0.52,6.87,Head Formation,6
Batch_001,2025-05-08 16:35:00,26,60.73,29.65,27.91,633.62,6951.87,411.57,0.44,0.48,5.66,Head Formation,6
Batch_001,2025-05-08 16:40:00,26,65.93,32.83,27.83,637.19,6867.66,390.33,0.32,0.13,6.69,Head Formation,6
Batch_001,2025-05-08 16:45:00,26,65.42,31.9,29.14,629.75,6037.51,224.3,0.89,0.25,6.97,Head Formation,6
Batch_001,2025-05-08 16:50:00,26,63.31,30.82,28.76,631.4,5513.54,222.89,0.17,0.37,5.89,Head Formation,6
Batch_001,2025-05-08 16:55:00,26,71.01,30.44,29.64,629.28,6767.03,297.73,0.23,0.41,6.04,Head Formation,6
Batch_001,2025-05-08 17:00:00,26,65.21,30.54,26.66,636.91,5659.67,363.06,0.14,0.44,5.77,Head Formation,6
Batch_001,2025-05-08 17:05:00,26,65.26,31.07,26.96,631.83,7481.43,360.23,0.42,0.27,6.71,Head Formation,6
Batch_001,2025-05-08 17:10:00,26,62.51,30.34,26.45,638.88,6491.69,403.24,0.7,0.86,6.57,Head Formation,6
Batch_001,2025-05-08 17:15:00,26,60.58,31.15,27.47,629.53,7506.25,412.92,0.44,0.74,6.46,Head Formation,6
Batch_001,2025-05-08 17:20:00,26,71.05,30.98,29.31,641.03,7121.4,174.89,0.79,0.31,6.91,Head Formation,6
Batch_001,2025-05-08 17:25:00,26,70.92,31.18,27.89,634.17,6870.79,199.4,0.47,0.12,5.33,Head Formation,6
Batch_001,2025-05-08 17:30:00,26,62.95,30.15,28.48,632.13,6035.81,288.43,0.63,0.21,5.91,Head Formation,6
Batch_001,2025-05-08 17:35:00,26,57.16,30.95,27.41,625.3,7016.26,292.87,0.6,0.27,7.01,Head Formation,6
Batch_001,2025-05-08 17:40:00,26,58.16,30.91,28.5,627.4,5954.14,334.35,0.53,0.69,5.9,Head Formation,6
Batch_001,2025-05-08 17:45:00,26,62.86,31.59,27.64,622.81,6044.93,354.6,0.35,0.89,6.44,Head Formation,6
Batch_001,2025-05-08 17:50:00,26,60.31,31.41,26.05,624.95,5788.84,305.27,0.57,0.66,6.54,Head Formation,6
Batch_001,2025-05-08 17:55:00,26,62.86,32.67,28.0,625.64,7158.04,287.35,0.74,0.56,6.83,Head Formation,6
Batch_001,2025-05-08 18:00:00,26,71.94,28.89,29.82,636.76,692.71,181.04,0.59,0.51,6.98,Head Formation,6
Batch_001,2025-05-08 18:05:00,26,62.23,27.23,28.88,612.81,936.06,185.35,0.7,0.16,6.99,Head Formation,6
Batch_001,2025-05-08 18:10:00,26,64.51,28.86,27.21,621.36,936.52,234.32,0.53,0.72,5.57,Head Formation,6
Batch_001,2025-05-08 18:15:00,26,62.26,25.58,27.89,629.74,856.31,186.24,0.8,0.35,7.05,Head Formation,6
Batch_001,2025-05-08 18:20:00,26,65.45,25.02,29.91,637.69,862.42,245.63,0.73,0.54,6.73,Head Formation,6
Batch_001,2025-05-08 18:25:00,26,65.18,25.13,28.04,625.46,514.87,179.15,0.58,0.25,6.75,Head Formation,6
Batch_001,2025-05-08 18:30:00,26,61.26,24.53,26.97,624.69,757.49,236.94,0.51,0.75,6.61,Head Formation,6
Batch_001,2025-05-08 18:35:00,26,62.07,25.26,26.29,629.8,687.99,247.93,0.8,0.2,6.96,Head Formation,6
Batch_001,2025-05-08 18:40:00,26,61.6,27.06,27.13,641.41,826.6,186.75,0.2,0.78,6.12,Head Formation,6
Batch_001,2025-05-08 18:45:00,26,66.13,27.96,27.31,631.05,980.86,207.82,0.38,0.51,5.89,Head Formation,6
Batch_001,2025-05-08 18:50:00,26,61.31,25.28,27.33,627.19,569.81,236.83,0.53,0.44,5.69,Head Formation,6
Batch_001,2025-05-08 18:55:00,26,66.32,28.16,26.26,635.72,710.8,188.25,0.71,0.61,5.68,Head Formation,6
Batch_001,2025-05-08 19:00:00,26,64.7,29.73,28.21,620.64,853.55,157.3,0.66,0.12,6.2,Head Formation,6
Batch_001,2025-05-08 19:05:00,26,68.03,29.37,27.24,626.25,878.0,150.45,0.59,0.68,6.53,Head Formation,6
Batch_001,2025-05-08 19:10:00,26,59.61,27.58,25.97,616.78,907.12,179.24,0.25,0.79,5.91,Head Formation,6
Batch_001,2025-05-08 19:15:00,26,69.44,26.75,27.99,634.07,717.15,141.49,0.1,0.62,6.09,Head Formation,6
Batch_001,2025-05-08 19:20:00,26,64.2,27.53,27.47,633.22,728.36,198.88,0.69,0.53,6.75,Head Formation,6
Batch_001,2025-05-08 19:25:00,26,64.72,29.08,26.48,635.04,521.25,203.08,0.36,0.37,6.88,Head Formation,6
Batch_001,2025-05-08 19:30:00,26,67.99,28.24,28.49,622.87,666.92,197.03,0.59,0.21,6.53,Head Formation,6
Batch_001,2025-05-08 19:35:00,26,67.97,26.42,29.12,623.36,903.06,220.64,0.47,0.78,5.76,Head Formation,6
Batch_001,2025-05-08 19:40:00,26,67.74,26.79,27.47,629.25,542.5,197.35,0.79,0.36,6.51,Head Formation,6
Batch_001,2025-05-08 19:45:00,26,65.71,27.84,28.26,632.27,512.45,246.8,0.86,0.29,6.55,Head Formation,6
Batch_001,2025-05-08 19:50:00,26,66.85,25.54,25.74,623.28,638.31,175.03,0.82,0.34,6.26,Head Formation,6
Batch_001,2025-05-08 19:55:00,26,63.84,29.97,27.92,618.8,490.8,233.87,0.4,0.6,6.27,Head Formation,6
Batch_001,2025-05-08 20:00:00,26,71.12,25.64,29.89,619.62,729.29,248.39,0.82,0.8,5.53,Head Formation,6
Batch_001,2025-05-08 20:05:00,26,57.96,28.71,28.84,636.05,919.32,151.14,0.2,0.61,6.77,Head Formation,6
Batch_001,2025-05-08 20:10:00,26,65.07,28.75,26.11,626.36,710.41,163.35,0.67,0.55,6.54,Head Formation,6
Batch_001,2025-05-08 20:15:00,26,67.23,27.44,27.59,630.68,879.78,219.88,0.44,0.26,5.32,Head Formation,6
Batch_001,2025-05-08 20:20:00,26,61.64,30.07,30.08,634.21,978.89,228.83,0.15,0.82,6.13,Head Formation,6
Batch_001,2025-05-08 20:25:00,26,66.15,29.95,27.35,634.77,532.77,233.84,0.26,0.52,6.11,Head Formation,6
Batch_001,2025-05-08 20:30:00,26,71.04,25.07,27.63,631.47,847.09,197.9,0.28,0.54,6.25,Head Formation,6
Batch_001,2025-05-08 20:35:00,26,67.72,30.06,26.83,619.75,764.54,184.65,0.91,0.85,6.79,Head Formation,6
Batch_001,2025-05-08 20:40:00,26,68.84,27.79,26.36,629.67,930.5,229.8,0.59,0.33,6.68,Head Formation,6
Batch_001,2025-05-08 20:45:00,26,67.83,28.52,28.92,640.36,674.09,234.25,0.47,0.7,6.74,Head Formation,6
Batch_001,2025-05-08 20:50:00,26,61.39,29.4,28.03,625.03,932.16,178.02,0.12,0.39,6.85,Head Formation,6
Batch_001,2025-05-08 20:55:00,26,71.98,24.21,28.04,629.42,658.01,161.93,0.71,0.8,5.43,Head Formation,6
Batch_001,2025-05-08 21:00:00,26,61.96,27.24,26.18,625.18,826.0,200.25,0.37,0.29,6.72,Head Formation,6
Batch_001,2025-05-08 21:05:00,26,68.03,28.74,28.74,639.41,581.92,190.4,0.74,0.5,6.76,Head Formation,6
Batch_001,2025-05-08 21:10:00,26,66.01,28.41,27.76,629.69,583.45,188.6,0.88,0.45,5.81,Head Formation,6
Batch_001,2025-05-08 21:15:00,26,60.92,26.68,27.6,638.84,603.62,225.05,0.33,0.43,6.12,Head Formation,6
Batch_001,2025-05-08 21:20:00,26,68.54,24.48,27.41,637.18,583.97,244.18,0.16,0.11,6.39,Head Formation,6
Batch_001,2025-05-08 21:25:00,26,62.27,23.87,30.09,619.66,875.89,173.94,0.37,0.71,6.15,Head Formation,6
Batch_001,2025-05-08 21:30:00,26,60.33,28.28,30.31,627.26,818.5,147.34,0.31,0.84,6.36,Head Formation,6
Batch_001,2025-05-08 21:35:00,26,65.87,28.88,27.25,626.28,785.02,193.73,0.26,0.32,6.14,Head Formation,6
Batch_001,2025-05-08 21:40:00,26,63.13,26.48,26.25,633.12,632.16,222.78,0.15,0.22,6.24,Head Formation,6
Batch_001,2025-05-08 21:45:00,26,63.85,29.92,28.72,636.97,887.44,221.66,0.86,0.54,5.88,Head Formation,6
Batch_001,2025-05-08 21:50:00,26,61.58,24.41,27.93,643.41,664.33,184.27,0.48,0.16,6.64,Head Formation,6
Batch_001,2025-05-08 21:55:00,26,65.18,27.96,29.11,631.6,521.92,244.72,0.73,0.12,6.62,Head Formation,6
Batch_001,2025-05-08 22:00:00,26,68.06,29.19,28.28,630.41,838.18,238.0,0.34,0.33,6.75,Head Formation,6
Batch_001,2025-05-08 22:05:00,26,61.46,25.57,29.68,636.08,603.12,155.39,0.71,0.46,6.07,Head Formation,6
Batch_001,2025-05-08 22:10:00,26,71.28,25.43,27.64,626.63,768.19,230.73,0.14,0.43,6.36,Head Formation,6
Batch_001,2025-05-08 22:15:00,26,67.31,27.65,30.05,630.79,545.99,178.23,0.5,0.71,6.28,Head Formation,6
Batch_001,2025-05-08 22:20:00,26,66.23,26.65,29.86,624.46,658.9,203.29,0.37,0.63,6.66,Head Formation,6
Batch_001,2025-05-08 22:25:00,26,63.59,29.84,26.79,623.11,641.29,179.31,0.76,0.74,6.52,Head Formation,6
Batch_001,2025-05-08 22:30:00,26,62.84,24.48,28.99,621.91,622.03,243.16,0.5,0.8,6.9,Head Formation,6
Batch_001,2025-05-08 22:35:00,26,63.46,26.32,26.47,639.65,636.54,215.36,0.58,0.64,6.87,Head Formation,6
Batch_001,2025-05-08 22:40:00,26,69.12,28.88,27.83,619.07,760.36,228.44,0.81,0.55,6.28,Head Formation,6
Batch_001,2025-05-08 22:45:00,26,64.49,25.35,26.12,626.92,527.24,207.04,0.51,0.3,6.68,Head Formation,6
Batch_001,2025-05-08 22:50:00,26,66.47,28.64,27.39,627.49,891.33,169.3,0.71,0.1,6.03,Head Formation,6
Batch_001,2025-05-08 22:55:00,26,67.57,28.74,27.09,629.51,920.01,178.95,0.61,0.66,5.72,Head Formation,6
