batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,ec,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-05-09 05:00:00,27,54.76,25.93,23.87,635.17,0.99,848.4,155.66,0.06,0.12,6.01,Head Formation,6
Batch_001,2025-05-09 05:05:00,27,60.2,24.38,20.41,635.52,0.99,594.6,160.46,0.09,0.07,5.95,Head Formation,6
Batch_001,2025-05-09 05:10:00,27,54.92,22.85,23.87,633.42,0.99,633.68,236.32,0.1,0.12,6.0,Head Formation,6
Batch_001,2025-05-09 05:15:00,27,60.43,22.02,21.18,633.23,0.99,799.86,229.0,0.1,0.07,6.0,Head Formation,6
Batch_001,2025-05-09 05:20:00,27,58.33,25.07,22.91,628.39,0.98,722.33,197.47,0.07,0.1,6.0,Head Formation,6
Batch_001,2025-05-09 05:25:00,27,60.53,24.57,20.3,630.2,0.98,736.51,211.24,0.14,0.08,6.15,Head Formation,6
Batch_001,2025-05-09 05:30:00,27,61.42,25.51,20.85,630.6,0.99,498.26,203.92,0.12,0.07,5.86,Head Formation,6
Batch_001,2025-05-09 05:35:00,27,62.85,24.81,22.18,635.19,0.99,548.79,207.3,0.07,0.1,5.85,Head Formation,6
Batch_001,2025-05-09 05:40:00,27,60.72,23.13,20.19,637.23,1.0,823.01,201.91,0.1,0.05,5.93,Head Formation,6
Batch_001,2025-05-09 05:45:00,27,57.28,23.62,22.93,630.93,0.99,709.29,237.01,0.1,0.06,6.16,Head Formation,6
Batch_001,2025-05-09 05:50:00,27,59.37,24.17,22.38,625.38,0.98,933.53,200.03,0.08,0.05,5.8,Head Formation,6
Batch_001,2025-05-09 05:55:00,27,61.91,23.31,21.61,633.04,0.99,519.56,168.45,0.05,0.09,6.31,Head Formation,6
Batch_001,2025-05-09 06:00:00,27,60.1,31.44,27.39,631.37,0.99,16962.74,649.62,0.16,0.06,6.08,Head Formation,6
Batch_001,2025-05-09 06:05:00,27,59.01,29.68,24.76,634.91,0.99,18300.95,617.27,0.12,0.04,5.92,Head Formation,6
Batch_001,2025-05-09 06:10:00,27,59.73,29.92,28.1,629.83,0.98,19168.29,636.68,0.08,0.11,5.94,Head Formation,6
Batch_001,2025-05-09 06:15:00,27,61.97,30.98,26.46,626.54,0.98,20136.05,547.46,0.08,0.06,5.92,Head Formation,6
Batch_001,2025-05-09 06:20:00,27,57.63,31.23,27.04,614.97,0.96,19192.91,597.13,0.09,0.05,5.96,Head Formation,6
Batch_001,2025-05-09 06:25:00,27,60.46,28.37,27.1,638.22,1.0,14870.1,632.76,0.08,0.11,5.97,Head Formation,6
Batch_001,2025-05-09 06:30:00,27,59.84,26.67,24.55,626.11,0.98,18879.7,688.07,0.08,0.05,5.82,Head Formation,6
Batch_001,2025-05-09 06:35:00,27,55.2,26.94,26.63,627.34,0.98,19125.94,675.03,0.09,0.11,5.96,Head Formation,6
Batch_001,2025-05-09 06:40:00,27,57.78,27.58,27.61,634.6,0.99,19423.42,658.86,0.12,0.05,6.01,Head Formation,6
Batch_001,2025-05-09 06:45:00,27,57.9,28.79,26.73,639.52,1.0,16172.39,560.78,0.08,0.91,6.11,Head Formation,6
Batch_001,2025-05-09 06:50:00,27,56.7,26.85,26.12,624.05,0.98,15839.78,463.1,0.08,0.04,5.8,Head Formation,6
Batch_001,2025-05-09 06:55:00,27,59.6,30.09,26.72,633.8,0.99,16839.44,610.12,0.11,0.05,6.27,Head Formation,6
Batch_001,2025-05-09 07:00:00,27,53.93,26.51,26.02,630.29,0.98,19547.56,661.17,0.13,0.12,6.06,Head Formation,6
Batch_001,2025-05-09 07:05:00,27,59.16,28.99,24.19,622.44,0.97,16746.52,681.01,0.05,0.11,5.87,Head Formation,6
Batch_001,2025-05-09 07:10:00,27,57.02,31.13,27.6,629.29,0.98,15750.08,575.74,0.09,0.04,6.14,Head Formation,6
Batch_001,2025-05-09 07:15:00,27,59.55,26.54,24.98,620.03,0.97,16714.95,619.94,0.12,0.08,6.21,Head Formation,6
Batch_001,2025-05-09 07:20:00,27,57.69,26.7,26.15,617.34,0.96,18854.41,642.29,0.07,0.1,5.89,Head Formation,6
Batch_001,2025-05-09 07:25:00,27,54.71,31.89,26.6,616.89,0.96,17281.61,521.16,0.15,0.07,6.11,Head Formation,6
Batch_001,2025-05-09 07:30:00,27,57.74,29.15,24.31,627.97,0.98,15714.21,729.38,0.12,0.07,6.05,Head Formation,6
Batch_001,2025-05-09 07:35:00,27,57.09,29.06,27.66,629.95,0.98,15426.19,651.38,0.06,0.05,6.04,Head Formation,6
Batch_001,2025-05-09 07:40:00,27,57.39,30.24,26.53,633.29,0.99,15953.61,491.43,0.09,0.05,6.13,Head Formation,6
Batch_001,2025-05-09 07:45:00,27,58.81,28.69,26.35,637.19,1.0,17524.18,697.39,0.06,0.05,6.12,Head Formation,6
Batch_001,2025-05-09 07:50:00,27,60.69,30.64,25.32,623.63,0.97,17376.3,633.73,0.11,0.08,6.06,Head Formation,6
Batch_001,2025-05-09 07:55:00,27,57.34,31.36,26.67,631.73,0.99,16700.08,704.15,0.16,0.11,6.07,Head Formation,6
Batch_001,2025-05-09 08:00:00,27,60.86,30.24,27.53,638.12,1.0,16259.6,607.96,0.06,0.1,5.99,Head Formation,6
Batch_001,2025-05-09 08:05:00,27,58.92,27.71,26.64,618.78,0.97,18969.51,691.82,0.11,0.05,6.14,Head Formation,6
Batch_001,2025-05-09 08:10:00,27,56.13,29.4,26.89,624.25,0.98,15914.62,589.05,0.08,0.06,5.88,Head Formation,6
Batch_001,2025-05-09 08:15:00,27,58.82,28.22,24.09,635.01,0.99,16633.9,567.59,0.11,0.08,6.13,Head Formation,6
Batch_001,2025-05-09 08:20:00,27,61.63,28.06,25.9,637.89,1.0,19140.26,686.96,0.06,0.13,6.12,Head Formation,6
Batch_001,2025-05-09 08:25:00,27,56.96,30.55,25.11,629.38,0.98,15796.35,488.99,0.07,0.09,6.21,Head Formation,6
Batch_001,2025-05-09 08:30:00,27,59.96,27.23,27.47,617.62,0.97,16387.14,720.3,0.12,0.04,6.2,Head Formation,6
Batch_001,2025-05-09 08:35:00,27,59.52,28.91,25.0,624.08,0.98,18976.81,518.61,0.12,0.09,6.14,Head Formation,6
Batch_001,2025-05-09 08:40:00,27,57.31,28.11,25.82,631.93,0.99,17378.3,501.47,0.11,0.1,6.02,Head Formation,6
Batch_001,2025-05-09 08:45:00,27,56.83,30.96,26.92,634.67,0.99,16195.27,516.91,0.14,0.09,5.78,Head Formation,6
Batch_001,2025-05-09 08:50:00,27,60.45,28.57,24.73,626.98,0.98,18421.0,636.79,0.13,0.06,6.12,Head Formation,6
Batch_001,2025-05-09 08:55:00,27,59.93,31.97,27.3,633.13,0.99,17815.29,666.29,0.13,0.12,5.93,Head Formation,6
Batch_001,2025-05-09 09:00:00,27,58.7,28.1,24.69,623.59,0.97,20173.32,521.95,0.13,0.12,5.96,Head Formation,6
Batch_001,2025-05-09 09:05:00,27,62.53,31.8,26.34,630.3,0.98,19712.14,661.13,0.14,0.05,5.91,Head Formation,6
Batch_001,2025-05-09 09:10:00,27,59.87,28.94,26.45,625.05,0.98,17338.51,588.18,0.13,0.09,5.95,Head Formation,6
Batch_001,2025-05-09 09:15:00,27,59.29,26.8,24.23,632.42,0.99,15377.44,627.1,0.16,0.09,6.07,Head Formation,6
Batch_001,2025-05-09 09:20:00,27,52.55,26.0,25.56,636.01,0.99,19790.82,546.64,0.06,0.04,6.22,Head Formation,6
Batch_001,2025-05-09 09:25:00,27,57.32,28.49,23.35,627.38,0.98,19343.06,684.54,0.1,0.07,6.01,Head Formation,6
Batch_001,2025-05-09 09:30:00,27,57.69,32.06,28.13,636.8,0.99,17714.98,630.9,0.08,0.11,6.06,Head Formation,6
Batch_001,2025-05-09 09:35:00,27,61.0,27.88,25.45,630.67,0.99,19545.95,548.19,0.1,0.08,5.91,Head Formation,6
Batch_001,2025-05-09 09:40:00,27,60.96,26.52,24.81,629.2,0.98,17919.65,649.84,0.11,0.11,6.16,Head Formation,6
Batch_001,2025-05-09 09:45:00,27,57.63,29.8,27.49,630.41,0.99,19069.54,644.59,0.06,0.06,5.93,Head Formation,6
Batch_001,2025-05-09 09:50:00,27,58.15,29.78,26.78,628.82,0.98,17197.19,462.16,0.06,0.1,5.98,Head Formation,6
Batch_001,2025-05-09 09:55:00,27,62.27,28.05,26.93,645.06,1.01,17778.02,669.06,0.08,0.04,5.86,Head Formation,6
Batch_001,2025-05-09 10:00:00,27,62.44,28.11,26.62,643.81,1.01,19000.9,590.18,0.04,0.08,5.83,Head Formation,6
Batch_001,2025-05-09 10:05:00,27,58.32,29.98,24.59,627.05,0.98,17976.9,541.68,0.09,0.09,6.01,Head Formation,6
Batch_001,2025-05-09 10:10:00,27,60.39,30.01,25.66,625.34,0.98,16451.28,642.0,0.14,0.09,6.08,Head Formation,6
Batch_001,2025-05-09 10:15:00,27,53.01,32.26,25.06,614.55,0.96,16587.8,659.84,0.13,0.1,6.03,Head Formation,6
Batch_001,2025-05-09 10:20:00,27,58.94,30.48,25.37,629.41,0.98,15333.41,675.42,0.05,0.04,6.16,Head Formation,6
Batch_001,2025-05-09 10:25:00,27,63.76,27.36,26.33,631.37,0.99,16182.54,578.22,0.06,0.06,5.94,Head Formation,6
Batch_001,2025-05-09 10:30:00,27,58.75,30.83,27.16,643.73,1.01,16488.41,681.27,0.07,0.13,5.94,Head Formation,6
Batch_001,2025-05-09 10:35:00,27,56.93,27.66,24.76,631.78,0.99,15771.08,472.0,0.07,0.05,6.02,Head Formation,6
Batch_001,2025-05-09 10:40:00,27,59.09,31.87,25.69,630.1,0.98,19560.24,607.71,0.08,0.09,5.97,Head Formation,6
Batch_001,2025-05-09 10:45:00,27,60.31,28.4,26.76,632.81,0.99,16833.71,650.56,0.14,0.1,6.14,Head Formation,6
Batch_001,2025-05-09 10:50:00,27,59.4,30.53,27.12,642.45,1.0,17615.37,618.15,0.05,0.06,6.02,Head Formation,6
Batch_001,2025-05-09 10:55:00,27,58.68,29.2,25.38,627.76,0.98,15765.96,527.33,0.11,0.05,6.07,Head Formation,6
Batch_001,2025-05-09 11:00:00,27,59.51,28.23,25.0,635.15,0.99,20640.89,637.27,0.06,0.1,6.07,Head Formation,6
Batch_001,2025-05-09 11:05:00,27,57.78,28.29,24.68,627.43,0.98,17439.96,545.69,0.08,0.04,6.1,Head Formation,6
Batch_001,2025-05-09 11:10:00,27,58.15,28.41,24.83,627.99,0.98,17759.66,535.12,0.07,0.07,6.16,Head Formation,6
Batch_001,2025-05-09 11:15:00,27,60.66,28.3,25.11,633.93,0.99,15057.59,534.71,0.06,0.03,5.9,Head Formation,6
Batch_001,2025-05-09 11:20:00,27,55.82,30.7,23.98,626.87,0.98,18169.57,651.95,0.08,0.06,5.92,Head Formation,6
Batch_001,2025-05-09 11:25:00,27,60.49,30.82,27.12,632.05,0.99,18503.58,595.63,0.09,0.1,6.17,Head Formation,6
Batch_001,2025-05-09 11:30:00,27,61.49,26.26,26.05,630.28,0.98,16046.25,674.27,0.15,0.07,6.14,Head Formation,6
Batch_001,2025-05-09 11:35:00,27,56.64,29.31,27.18,636.2,0.99,15725.83,488.16,0.07,0.04,5.96,Head Formation,6
Batch_001,2025-05-09 11:40:00,27,58.23,30.0,26.84,639.55,1.0,17278.75,587.29,0.16,0.1,5.85,Head Formation,6
Batch_001,2025-05-09 11:45:00,27,57.36,31.85,24.23,629.97,0.98,15980.13,623.41,0.1,0.06,6.02,Head Formation,6
Batch_001,2025-05-09 11:50:00,27,59.95,29.15,24.55,626.11,0.98,16935.7,566.22,0.12,0.07,6.07,Head Formation,6
Batch_001,2025-05-09 11:55:00,27,60.33,31.02,27.02,635.34,0.99,18691.58,621.69,0.15,0.08,5.9,Head Formation,6
Batch_001,2025-05-09 12:00:00,27,52.34,36.42,32.64,622.86,0.97,10241.75,365.35,0.03,0.07,5.98,Head Formation,6
Batch_001,2025-05-09 12:05:00,27,46.43,36.93,33.4,632.32,0.99,12165.33,395.82,0.05,0.07,6.0,Head Formation,6
Batch_001,2025-05-09 12:10:00,27,53.83,35.39,33.12,631.14,0.99,11544.1,496.53,0.09,0.1,6.13,Head Formation,6
Batch_001,2025-05-09 12:15:00,27,48.53,35.6,33.84,640.51,1.0,11100.04,313.31,0.09,0.07,6.2,Head Formation,6
Batch_001,2025-05-09 12:20:00,27,52.95,35.67,33.66,624.16,0.98,10272.33,410.32,0.13,0.08,6.11,Head Formation,6
Batch_001,2025-05-09 12:25:00,27,47.52,34.83,33.63,618.26,0.97,13819.36,478.62,0.09,0.05,6.08,Head Formation,6
Batch_001,2025-05-09 12:30:00,27,47.33,34.59,33.15,631.49,0.99,12820.8,316.26,0.1,0.06,5.85,Head Formation,6
Batch_001,2025-05-09 12:35:00,27,56.25,35.07,32.53,627.94,0.98,12647.88,422.63,0.1,0.06,5.91,Head Formation,6
Batch_001,2025-05-09 12:40:00,27,49.59,35.33,31.79,625.24,0.98,12085.45,441.57,0.1,0.09,6.12,Head Formation,6
Batch_001,2025-05-09 12:45:00,27,43.1,35.74,33.29,623.91,0.97,12062.33,448.89,0.11,0.07,5.97,Head Formation,6
Batch_001,2025-05-09 12:50:00,27,51.47,35.06,33.05,628.59,0.98,10223.82,380.2,0.14,0.06,5.9,Head Formation,6
Batch_001,2025-05-09 12:55:00,27,42.89,36.12,32.97,636.27,0.99,11712.68,377.03,0.07,0.1,5.94,Head Formation,6
Batch_001,2025-05-09 13:00:00,27,46.33,34.2,31.7,634.3,0.99,7379.62,383.16,0.08,0.13,5.84,Head Formation,6
Batch_001,2025-05-09 13:05:00,27,47.27,35.3,34.21,634.58,0.99,7847.29,192.12,0.09,0.07,5.89,Head Formation,6
Batch_001,2025-05-09 13:10:00,27,52.3,37.1,32.28,632.22,0.99,6341.75,189.72,0.09,0.11,5.95,Head Formation,6
Batch_001,2025-05-09 13:15:00,27,47.82,35.04,32.45,626.24,0.98,5605.48,379.54,0.09,0.1,6.19,Head Formation,6
Batch_001,2025-05-09 13:20:00,27,52.63,33.82,33.51,632.65,0.99,7016.61,260.1,0.06,0.09,5.82,Head Formation,6
Batch_001,2025-05-09 13:25:00,27,44.42,35.36,32.35,627.94,0.98,6258.57,371.48,0.08,0.04,5.84,Head Formation,6
Batch_001,2025-05-09 13:30:00,27,51.15,36.06,33.65,625.02,0.98,7763.95,346.18,0.08,0.1,5.77,Head Formation,6
Batch_001,2025-05-09 13:35:00,27,52.32,34.52,32.16,626.06,0.98,7069.34,287.52,0.16,0.03,6.14,Head Formation,6
Batch_001,2025-05-09 13:40:00,27,53.31,35.16,33.3,639.99,1.0,7188.25,246.7,0.1,0.09,5.81,Head Formation,6
Batch_001,2025-05-09 13:45:00,27,51.9,34.68,33.49,629.51,0.98,7999.12,410.71,0.15,-1.46,5.92,Head Formation,6
Batch_001,2025-05-09 13:50:00,27,50.32,36.04,33.53,635.02,0.99,8226.85,364.65,0.08,0.03,6.11,Head Formation,6
Batch_001,2025-05-09 13:55:00,27,45.37,34.76,34.2,613.73,0.96,6798.68,311.65,0.15,0.05,6.06,Head Formation,6
Batch_001,2025-05-09 14:00:00,27,44.58,37.6,33.57,626.6,0.98,5378.04,223.53,0.11,0.12,5.81,Head Formation,6
Batch_001,2025-05-09 14:05:00,27,47.14,37.55,33.57,622.1,0.97,5957.77,252.24,0.08,0.07,5.9,Head Formation,6
Batch_001,2025-05-09 14:10:00,27,46.75,37.96,33.85,637.79,1.0,6267.27,311.67,0.08,0.07,6.08,Head Formation,6
Batch_001,2025-05-09 14:15:00,27,54.25,37.47,33.25,628.46,0.98,5731.58,261.79,0.12,0.08,5.84,Head Formation,6
Batch_001,2025-05-09 14:20:00,27,53.55,37.66,31.92,628.62,0.98,7704.19,255.22,-0.84,0.07,5.76,Head Formation,6
Batch_001,2025-05-09 14:25:00,27,49.62,37.81,32.16,631.67,0.99,7471.49,294.87,0.1,0.07,6.15,Head Formation,6
Batch_001,2025-05-09 14:30:00,27,44.6,37.67,33.8,627.58,0.98,6104.53,255.08,0.06,0.04,6.05,Head Formation,6
Batch_001,2025-05-09 14:35:00,27,49.04,38.14,32.41,627.13,0.98,6113.29,361.59,0.15,0.09,5.91,Head Formation,6
Batch_001,2025-05-09 14:40:00,27,43.59,35.13,32.25,625.48,0.98,6797.6,387.65,0.07,0.07,5.93,Head Formation,6
Batch_001,2025-05-09 14:45:00,27,49.86,37.59,32.88,624.55,0.98,7074.13,376.3,0.11,0.12,6.23,Head Formation,6
Batch_001,2025-05-09 14:50:00,27,51.46,36.47,33.17,626.68,0.98,6328.72,386.84,0.14,0.11,6.17,Head Formation,6
Batch_001,2025-05-09 14:55:00,27,45.61,36.86,32.64,629.43,0.98,6900.8,291.4,0.14,0.09,6.07,Head Formation,6
Batch_001,2025-05-09 15:00:00,27,52.2,37.59,32.02,637.6,1.0,7124.32,286.46,0.11,0.06,6.14,Head Formation,6
Batch_001,2025-05-09 15:05:00,27,50.67,37.62,32.22,622.67,0.97,6901.66,284.83,0.1,0.11,6.13,Head Formation,6
Batch_001,2025-05-09 15:10:00,27,48.36,37.31,33.53,619.31,0.97,4761.52,303.42,0.06,0.05,6.17,Head Formation,6
Batch_001,2025-05-09 15:15:00,27,47.98,37.19,32.59,625.82,0.98,7390.74,373.51,0.08,0.07,6.16,Head Formation,6
Batch_001,2025-05-09 15:20:00,27,46.51,37.15,32.87,631.63,0.99,5616.43,376.52,0.1,0.09,5.96,Head Formation,6
Batch_001,2025-05-09 15:25:00,27,47.84,37.85,33.0,637.29,1.0,7019.88,349.43,0.14,0.07,5.96,Head Formation,6
Batch_001,2025-05-09 15:30:00,27,51.27,37.16,32.93,623.63,0.97,5609.19,213.74,0.11,0.1,5.83,Head Formation,6
Batch_001,2025-05-09 15:35:00,27,51.32,36.89,33.42,636.48,0.99,6886.01,406.47,0.13,0.1,6.16,Head Formation,6
Batch_001,2025-05-09 15:40:00,27,52.89,37.95,33.29,624.96,0.98,6905.3,388.72,0.07,0.11,5.84,Head Formation,6
Batch_001,2025-05-09 15:45:00,27,51.73,37.33,33.07,625.44,0.98,6743.35,202.8,0.08,0.03,5.82,Head Formation,6
Batch_001,2025-05-09 15:50:00,27,46.6,38.33,33.98,635.17,0.99,6085.86,348.26,0.13,0.11,6.07,Head Formation,6
Batch_001,2025-05-09 15:55:00,27,55.59,37.24,33.51,626.8,0.98,6436.05,391.7,0.08,0.11,5.97,Head Formation,6
Batch_001,2025-05-09 16:00:00,27,67.11,33.65,26.49,629.38,0.98,7665.99,245.42,0.1,0.12,6.06,Head Formation,6
Batch_001,2025-05-09 16:05:00,27,62.79,33.16,28.01,631.7,0.99,6173.48,203.57,0.07,0.07,5.97,Head Formation,6
Batch_001,2025-05-09 16:10:00,27,63.89,32.9,28.02,631.72,0.99,5956.96,232.01,0.07,0.08,5.89,Head Formation,6
Batch_001,2025-05-09 16:15:00,27,67.01,34.16,30.04,636.33,0.99,5921.78,292.95,0.08,0.06,6.1,Head Formation,6
Batch_001,2025-05-09 16:20:00,27,69.22,32.22,26.35,623.91,0.97,7534.97,317.54,0.15,0.08,6.11,Head Formation,6
Batch_001,2025-05-09 16:25:00,27,55.95,30.86,27.6,623.09,0.97,6097.63,354.96,0.1,0.07,6.07,Head Formation,6
Batch_001,2025-05-09 16:30:00,27,68.88,33.38,26.76,629.7,0.98,6446.09,218.95,0.04,0.07,5.99,Head Formation,6
Batch_001,2025-05-09 16:35:00,27,56.42,32.82,26.11,643.19,1.0,7668.07,382.0,0.12,0.08,6.03,Head Formation,6
Batch_001,2025-05-09 16:40:00,27,68.46,33.33,27.93,630.94,0.99,7269.82,189.11,0.14,0.12,5.8,Head Formation,6
Batch_001,2025-05-09 16:45:00,27,65.27,32.37,26.22,619.58,0.97,6618.77,272.14,0.07,0.05,6.12,Head Formation,6
Batch_001,2025-05-09 16:50:00,27,67.18,33.18,28.02,637.49,1.0,7804.26,201.63,0.14,0.06,5.85,Head Formation,6
Batch_001,2025-05-09 16:55:00,27,68.86,33.27,29.67,624.92,0.98,7897.28,195.5,0.09,0.1,5.89,Head Formation,6
Batch_001,2025-05-09 17:00:00,27,68.19,31.22,26.94,630.3,0.98,5020.13,212.1,0.13,0.06,6.22,Head Formation,6
Batch_001,2025-05-09 17:05:00,27,60.16,31.87,29.18,626.81,0.98,4954.2,361.61,0.15,0.06,6.11,Head Formation,6
Batch_001,2025-05-09 17:10:00,27,67.32,32.69,26.24,627.8,0.98,7605.52,420.15,0.09,0.04,6.18,Head Formation,6
Batch_001,2025-05-09 17:15:00,27,65.39,32.86,28.0,636.3,0.99,7590.71,261.03,0.11,0.09,6.06,Head Formation,6
Batch_001,2025-05-09 17:20:00,27,69.81,30.35,28.19,635.73,0.99,6761.94,349.52,0.11,0.07,6.12,Head Formation,6
Batch_001,2025-05-09 17:25:00,27,59.83,30.87,29.19,634.49,0.99,5748.93,382.75,0.13,0.1,6.12,Head Formation,6
Batch_001,2025-05-09 17:30:00,27,60.92,33.75,26.65,634.2,0.99,5535.82,213.59,0.14,0.08,5.83,Head Formation,6
Batch_001,2025-05-09 17:35:00,27,68.96,31.72,25.91,629.72,0.98,6369.98,270.36,0.08,0.06,5.9,Head Formation,6
Batch_001,2025-05-09 17:40:00,27,64.35,33.3,28.22,637.77,1.0,6400.36,334.52,0.06,0.09,5.87,Head Formation,6
Batch_001,2025-05-09 17:45:00,27,62.66,33.22,27.81,626.7,0.98,4988.09,362.32,0.12,0.12,6.12,Head Formation,6
Batch_001,2025-05-09 17:50:00,27,66.93,31.68,26.99,630.26,0.98,5859.82,377.58,0.05,0.08,5.81,Head Formation,6
Batch_001,2025-05-09 17:55:00,27,69.17,32.48,29.43,634.26,0.99,6327.77,228.25,0.04,0.1,6.04,Head Formation,6
Batch_001,2025-05-09 18:00:00,27,69.12,28.03,29.29,623.23,0.97,632.32,205.64,0.07,0.12,6.23,Head Formation,6
Batch_001,2025-05-09 18:05:00,27,58.61,24.35,30.08,630.26,0.98,559.57,195.1,0.05,0.08,6.02,Head Formation,6
Batch_001,2025-05-09 18:10:00,27,58.94,29.52,29.69,622.34,0.97,1009.78,217.83,0.08,0.1,5.87,Head Formation,6
Batch_001,2025-05-09 18:15:00,27,61.64,27.56,27.54,628.4,0.98,989.23,240.15,0.07,0.08,5.84,Head Formation,6
Batch_001,2025-05-09 18:20:00,27,65.74,25.92,26.8,624.42,0.98,804.33,191.12,0.09,0.1,5.9,Head Formation,6
Batch_001,2025-05-09 18:25:00,27,66.45,24.64,26.16,627.76,0.98,835.93,157.58,0.11,0.13,5.92,Head Formation,6
Batch_001,2025-05-09 18:30:00,27,64.93,24.66,28.85,623.04,0.97,768.58,197.18,0.1,0.11,5.92,Head Formation,6
Batch_001,2025-05-09 18:35:00,27,66.77,24.87,28.22,638.16,1.0,552.03,240.91,0.07,0.05,6.06,Head Formation,6
Batch_001,2025-05-09 18:40:00,27,68.23,25.48,26.55,640.16,1.0,939.33,224.73,0.09,0.04,5.81,Head Formation,6
Batch_001,2025-05-09 18:45:00,27,65.3,26.09,29.2,630.51,0.99,862.19,170.44,0.12,0.12,6.08,Head Formation,6
Batch_001,2025-05-09 18:50:00,27,63.01,28.87,27.73,632.3,0.99,937.16,205.27,0.12,0.05,6.12,Head Formation,6
Batch_001,2025-05-09 18:55:00,27,60.0,29.34,27.56,631.8,0.99,782.0,172.76,0.13,0.05,5.96,Head Formation,6
Batch_001,2025-05-09 19:00:00,27,66.04,24.36,30.07,624.5,0.98,776.8,190.26,0.07,0.11,5.94,Head Formation,6
Batch_001,2025-05-09 19:05:00,27,69.97,26.76,29.41,634.97,0.99,655.48,185.29,0.13,0.08,5.83,Head Formation,6
Batch_001,2025-05-09 19:10:00,27,69.07,28.19,26.67,623.66,0.97,897.73,196.28,0.11,0.06,5.87,Head Formation,6
Batch_001,2025-05-09 19:15:00,27,69.76,26.03,29.76,636.78,0.99,996.4,196.17,0.1,0.09,5.96,Head Formation,6
Batch_001,2025-05-09 19:20:00,27,69.11,25.92,27.62,639.56,1.0,608.18,226.98,0.12,0.07,5.73,Head Formation,6
Batch_001,2025-05-09 19:25:00,27,64.26,30.04,28.28,635.62,0.99,652.59,189.31,0.12,0.05,5.9,Head Formation,6
Batch_001,2025-05-09 19:30:00,27,64.43,25.81,27.61,637.34,1.0,741.53,162.49,0.14,0.08,6.13,Head Formation,6
Batch_001,2025-05-09 19:35:00,27,63.62,29.86,28.25,643.51,1.01,607.0,189.81,0.15,0.03,5.86,Head Formation,6
Batch_001,2025-05-09 19:40:00,27,59.5,26.91,29.95,629.62,0.98,607.4,219.61,0.11,0.04,6.01,Head Formation,6
Batch_001,2025-05-09 19:45:00,27,67.17,25.92,27.65,635.92,0.99,575.46,233.61,0.07,0.08,5.89,Head Formation,6
Batch_001,2025-05-09 19:50:00,27,60.91,24.36,27.3,625.99,0.98,724.52,245.1,0.13,0.06,6.06,Head Formation,6
Batch_001,2025-05-09 19:55:00,27,64.81,28.69,28.31,629.02,0.98,819.49,169.64,0.1,0.1,6.0,Head Formation,6
Batch_001,2025-05-09 20:00:00,27,62.39,27.84,26.09,627.78,0.98,819.95,180.72,0.12,0.08,5.83,Head Formation,6
Batch_001,2025-05-09 20:05:00,27,64.06,26.38,27.44,632.51,0.99,986.56,251.26,0.14,0.04,6.18,Head Formation,6
Batch_001,2025-05-09 20:10:00,27,63.23,28.33,26.17,633.14,0.99,759.47,170.41,0.08,0.1,6.17,Head Formation,6
Batch_001,2025-05-09 20:15:00,27,69.5,26.6,29.73,639.34,1.0,816.36,224.9,0.13,0.08,6.16,Head Formation,6
Batch_001,2025-05-09 20:20:00,27,61.53,25.05,26.69,633.64,0.99,947.46,224.16,0.13,0.1,6.05,Head Formation,6
Batch_001,2025-05-09 20:25:00,27,66.58,24.23,27.78,635.76,0.99,956.33,167.53,0.13,0.1,5.91,Head Formation,6
Batch_001,2025-05-09 20:30:00,27,68.89,30.36,26.5,628.87,0.98,847.95,183.9,1.62,0.07,5.86,Head Formation,6
Batch_001,2025-05-09 20:35:00,27,63.56,26.51,26.67,626.52,0.98,977.47,191.44,0.09,0.1,5.91,Head Formation,6
Batch_001,2025-05-09 20:40:00,27,67.52,25.71,26.9,625.46,0.98,999.54,221.02,0.08,0.11,6.31,Head Formation,6
Batch_001,2025-05-09 20:45:00,27,68.43,25.71,28.49,625.77,0.98,809.15,226.93,0.12,0.07,6.13,Head Formation,6
Batch_001,2025-05-09 20:50:00,27,66.96,26.09,25.66,633.66,0.99,827.34,195.8,0.11,0.09,5.85,Head Formation,6
Batch_001,2025-05-09 20:55:00,27,69.57,24.31,27.97,636.43,0.99,544.2,233.18,0.1,0.03,5.91,Head Formation,6
Batch_001,2025-05-09 21:00:00,27,60.93,27.13,28.62,630.34,0.98,659.09,207.19,0.16,0.04,6.16,Head Formation,6
Batch_001,2025-05-09 21:05:00,27,65.91,27.58,28.39,631.55,0.99,730.04,197.74,0.08,0.04,6.18,Head Formation,6
Batch_001,2025-05-09 21:10:00,27,64.19,29.22,28.01,631.88,0.99,619.16,247.47,0.11,0.1,5.92,Head Formation,6
Batch_001,2025-05-09 21:15:00,27,63.04,27.76,28.36,628.17,0.98,889.57,175.77,0.14,0.1,5.8,Head Formation,6
Batch_001,2025-05-09 21:20:00,27,63.52,25.92,28.04,639.15,1.0,557.62,233.51,0.08,0.08,6.09,Head Formation,6
Batch_001,2025-05-09 21:25:00,27,64.85,27.31,29.47,632.39,0.99,936.35,173.73,0.07,0.1,6.27,Head Formation,6
Batch_001,2025-05-09 21:30:00,27,70.57,27.06,27.93,636.22,0.99,456.64,203.52,0.06,0.05,5.93,Head Formation,6
